member_id,prioritization_score,rank
1600,0.07795161,2434
436,0.07794726,2435
103,0.07792866,2436
6152,0.07792866,2437
4994,0.07792866,2438
7742,0.077922255,2439
670,0.077911675,2440
6443,0.077910036,2441
2390,0.07790974,2442
7629,0.07789099,2443
1423,0.077881515,2444
2860,0.077881515,2445
7643,0.077881515,2446
9464,0.077860296,2447
5620,0.077850044,2448
7017,0.07779163,2449
5357,0.077738434,2450
7940,0.077723235,2451
7890,0.07768041,2452
2166,0.077459976,2453
8072,0.07745159,2454
260,0.07736501,2455
5501,0.07731825,2456
5850,0.077263504,2457
6405,0.07725984,2458
1856,0.077157736,2459
1664,0.07715362,2460
696,0.07715362,2461
2193,0.07715362,2462
6945,0.07702899,2463
9405,0.077008724,2464
447,0.07697734,2465
9229,0.07697734,2466
1071,0.07693738,2467
1219,0.07693565,2468
539,0.07691559,2469
7324,0.076862216,2470
308,0.0768581,2471
8627,0.07684016,2472
9134,0.07680726,2473
9182,0.07675511,2474
8175,0.07673192,2475
1487,0.07671535,2476
1750,0.07666284,2477
6105,0.07666284,2478
4758,0.07666284,2479
5063,0.07656258,2480
7463,0.07649809,2481
2431,0.076492995,2482
1243,0.076369256,2483
5126,0.07635617,2484
6791,0.076339185,2485
412,0.07632914,2486
7012,0.07632777,2487
2698,0.0763132,2488
1766,0.07629615,2489
9874,0.076263785,2490
3472,0.07619494,2491
7562,0.07618943,2492
1117,0.076140314,2493
869,0.076140314,2494
3278,0.076140314,2495
1539,0.076140314,2496
4871,0.07610822,2497
4923,0.07609108,2498
312,0.07608235,2499
9100,0.07606888,2500
4254,0.07606888,2501
8315,0.07592648,2502
4419,0.0759165,2503
9953,0.07582325,2504
2532,0.07582325,2505
8957,0.07582325,2506
9080,0.07575774,2507
1009,0.07573992,2508
8938,0.07572824,2509
8834,0.07572824,2510
5069,0.07571834,2511
8407,0.07560551,2512
8594,0.07551432,2513
1842,0.07547793,2514
5934,0.07543373,2515
6066,0.075414,2516
1020,0.075391114,2517
5637,0.075391114,2518
8665,0.075391114,2519
8106,0.07538,2520
3620,0.0753541,2521
9601,0.0753541,2522
3468,0.07530606,2523
2529,0.075300485,2524
9004,0.07526952,2525
2448,0.07521874,2526
7599,0.07521224,2527
8512,0.07520175,2528
4235,0.07518971,2529
7575,0.07516971,2530
5626,0.07516962,2531
569,0.07516542,2532
5838,0.07515466,2533
2438,0.075093806,2534
6596,0.07508212,2535
1329,0.07499999,2536
2061,0.07498023,2537
9101,0.07491088,2538
1012,0.07486576,2539
5065,0.07486576,2540
3873,0.07486576,2541
9750,0.074834645,2542
5166,0.07481408,2543
2336,0.07469714,2544
3524,0.07469714,2545
3218,0.07469714,2546
2584,0.07461858,2547
2577,0.07459003,2548
4909,0.07448125,2549
3757,0.07447964,2550
3265,0.0744648,2551
6529,0.07443768,2552
8608,0.07441169,2553
8081,0.074370146,2554
9600,0.074359655,2555
9570,0.07435727,2556
4455,0.07435727,2557
5254,0.074321985,2558
819,0.07431564,2559
1339,0.07430616,2560
1030,0.07423401,2561
7670,0.074233145,2562
4612,0.074233145,2563
9316,0.074233145,2564
326,0.074233145,2565
7834,0.0741415,2566
9350,0.073960006,2567
8969,0.073960006,2568
6444,0.073934376,2569
3119,0.07391682,2570
5570,0.07385975,2571
8607,0.073854804,2572
4317,0.073854566,2573
6434,0.073854566,2574
4589,0.073773205,2575
5023,0.07369691,2576
8479,0.073676586,2577
7605,0.073639095,2578
798,0.07356247,2579
3279,0.07356247,2580
7519,0.07351643,2581
7540,0.07349795,2582
7539,0.07348624,2583
9822,0.07345253,2584
5469,0.073433876,2585
8461,0.07341337,2586
3774,0.073412776,2587
8430,0.07341051,2588
5650,0.07340106,2589
4217,0.073382854,2590
7895,0.073382854,2591
9801,0.073364615,2592
2800,0.0733203,2593
8510,0.07322496,2594
7449,0.0731802,2595
8764,0.07311928,2596
1139,0.07311928,2597
4467,0.07311219,2598
3596,0.0730758,2599
8321,0.07302818,2600
6604,0.07300961,2601
8906,0.072954595,2602
8234,0.07294631,2603
1935,0.07293731,2604
3270,0.07293731,2605
9402,0.072895914,2606
1475,0.072894216,2607
7563,0.07283628,2608
4293,0.07279152,2609
3090,0.072744906,2610
47,0.072726786,2611
5547,0.0726403,2612
8017,0.072616756,2613
8961,0.072616756,2614
5627,0.072600484,2615
6506,0.07256904,2616
5287,0.072547734,2617
1459,0.072532296,2618
4175,0.07247317,2619
733,0.07247317,2620
9636,0.072466135,2621
4952,0.072460115,2622
1859,0.072460115,2623
3257,0.0724169,2624
7312,0.0723533,2625
2060,0.072331935,2626
8360,0.072331935,2627
4587,0.07232356,2628
9651,0.07231796,2629
8766,0.072313905,2630
1268,0.07230726,2631
7320,0.07230726,2632
8811,0.07230717,2633
9996,0.07226741,2634
7314,0.072249025,2635
6265,0.07223284,2636
66,0.07221705,2637
2769,0.07215142,2638
3164,0.07213029,2639
1803,0.07212126,2640
4108,0.07211119,2641
4530,0.07210216,2642
2389,0.07208812,2643
3958,0.07206729,2644
3726,0.0720478,2645
7050,0.07199651,2646
3568,0.071939886,2647
6424,0.07193789,2648
4599,0.07193118,2649
5014,0.07191509,2650
4381,0.07186809,2651
1910,0.07174736,2652
720,0.0717406,2653
3131,0.07171136,2654
2686,0.07170609,2655
9210,0.07169449,2656
4601,0.071585655,2657
5763,0.071549416,2658
881,0.071486056,2659
7743,0.071462125,2660
3778,0.07144204,2661
9302,0.071439564,2662
4676,0.07141602,2663
142,0.071413994,2664
4734,0.07140598,2665
3529,0.07140201,2666
8985,0.0713591,2667
220,0.07135463,2668
6847,0.07134789,2669
6137,0.07129884,2670
7120,0.07121873,2671
8379,0.07120478,2672
4346,0.071181506,2673
4672,0.071181506,2674
6942,0.071166396,2675
5661,0.071148604,2676
7857,0.0711233,2677
1353,0.0711233,2678
9178,0.07109189,2679
4170,0.07100946,2680
6013,0.0709489,2681
1674,0.070922166,2682
3533,0.07090017,2683
9121,0.07090017,2684
4037,0.07089269,2685
634,0.07086581,2686
370,0.07083005,2687
9181,0.07067025,2688
5067,0.07067025,2689
6366,0.07067025,2690
7327,0.07064736,2691
2916,0.07064736,2692
262,0.070640266,2693
3415,0.07050428,2694
1793,0.07049173,2695
6323,0.07047391,2696
5443,0.07047391,2697
8584,0.070466936,2698
2625,0.07043439,2699
958,0.07042003,2700
1729,0.070356786,2701
553,0.070337385,2702
1699,0.07033172,2703
3908,0.07032424,2704
6566,0.07031906,2705
7511,0.07031906,2706
5854,0.07028812,2707
1262,0.07026592,2708
1240,0.07023215,2709
6028,0.07022542,2710
1107,0.070198834,2711
2480,0.070173204,2712
1451,0.0701642,2713
9799,0.07013783,2714
3943,0.070114225,2715
7528,0.07009038,2716
3739,0.070081115,2717
5271,0.07008088,2718
8054,0.07007086,2719
9564,0.07007086,2720
7313,0.07003716,2721
5413,0.07002932,2722
9283,0.07002589,2723
7038,0.07002589,2724
7672,0.07002589,2725
9631,0.07002401,2726
2031,0.07001969,2727
475,0.0699895,2728
6286,0.069961935,2729
7625,0.069937736,2730
6732,0.06991467,2731
667,0.06988311,2732
2956,0.069875896,2733
5750,0.06985998,2734
9495,0.06985244,2735
1768,0.06985122,2736
7813,0.069817305,2737
6050,0.069794595,2738
7962,0.069793105,2739
1745,0.069746256,2740
7039,0.06972584,2741
8339,0.06972584,2742
4574,0.06968266,2743
9291,0.069669485,2744
9107,0.06965214,2745
2007,0.06953034,2746
8686,0.06949106,2747
9253,0.06948459,2748
5052,0.06947029,2749
1235,0.06947029,2750
5378,0.06945127,2751
9088,0.069450736,2752
7158,0.06944573,2753
2591,0.0693731,2754
7858,0.06930417,2755
8185,0.06930417,2756
122,0.069294035,2757
6484,0.06920558,2758
1004,0.069199264,2759
248,0.06919539,2760
9262,0.06919372,2761
7224,0.06911537,2762
5717,0.069086686,2763
9081,0.06906772,2764
8395,0.06905356,2765
7915,0.06903225,2766
4603,0.06900388,2767
8517,0.06900388,2768
8007,0.06900388,2769
7894,0.06889653,2770
5351,0.06883982,2771
377,0.06883982,2772
7893,0.068810165,2773
6499,0.068810165,2774
6114,0.068796664,2775
3249,0.068796664,2776
8271,0.06877929,2777
576,0.06876153,2778
4954,0.06875774,2779
4696,0.06875774,2780
4677,0.06875774,2781
8269,0.0687395,2782
1103,0.0687395,2783
2110,0.06873608,2784
9900,0.068706036,2785
4301,0.06865835,2786
6505,0.068645686,2787
7225,0.06853235,2788
4709,0.06853235,2789
6744,0.06852919,2790
4990,0.068418086,2791
8318,0.0683704,2792
4232,0.06834054,2793
6475,0.068320245,2794
1402,0.06831601,2795
305,0.068308264,2796
3022,0.0683068,2797
415,0.0682866,2798
5982,0.06827825,2799
494,0.06827825,2800
9128,0.06821573,2801
2091,0.06821573,2802
2131,0.06820381,2803
7671,0.06820351,2804
3360,0.068180144,2805
8737,0.06815654,2806
4466,0.068146765,2807
7450,0.06810576,2808
5958,0.06807321,2809
1047,0.06805718,2810
7354,0.068026185,2811
155,0.06798223,2812
5050,0.067973614,2813
2736,0.06792897,2814
7216,0.06774992,2815
5211,0.06767729,2816
1850,0.0676676,2817
2069,0.06765926,2818
8250,0.067647755,2819
7755,0.06763026,2820
6164,0.06763011,2821
7238,0.06762603,2822
6634,0.067578614,2823
5434,0.06755555,2824
4770,0.067516685,2825
2685,0.067512214,2826
1096,0.06746495,2827
3393,0.06741661,2828
2245,0.067409396,2829
6490,0.067407966,2830
9792,0.06740555,2831
9227,0.06740528,2832
7535,0.06736094,2833
4014,0.067257345,2834
7790,0.067257345,2835
9766,0.067190856,2836
3824,0.06717548,2837
5574,0.067150384,2838
2479,0.06713742,2839
7223,0.06708604,2840
2930,0.06704983,2841
8603,0.06704983,2842
6549,0.06704983,2843
3741,0.067034006,2844
509,0.06702733,2845
6724,0.06702733,2846
6952,0.06702733,2847
3793,0.06702697,2848
2531,0.06702697,2849
8437,0.06699544,2850
250,0.06691316,2851
5020,0.06685156,2852
2611,0.06682035,2853
9248,0.066804886,2854
5329,0.06679818,2855
3914,0.06676647,2856
2073,0.06675708,2857
607,0.06674603,2858
9886,0.06658772,2859
7433,0.06657034,2860
8646,0.06654698,2861
8232,0.06654683,2862
6976,0.066494524,2863
1426,0.06646031,2864
4924,0.06637019,2865
5693,0.06637019,2866
3857,0.066363275,2867
6772,0.06633127,2868
4460,0.06633127,2869
6636,0.06632328,2870
658,0.06632191,2871
6782,0.06626409,2872
7458,0.06625429,2873
1619,0.06624976,2874
5984,0.066229075,2875
4902,0.066218466,2876
7758,0.0661844,2877
8365,0.0661844,2878
9920,0.0661844,2879
4842,0.066173196,2880
5477,0.0661419,2881
5910,0.066114366,2882
1037,0.06609291,2883
5302,0.06609291,2884
8226,0.06609291,2885
9201,0.06608376,2886
5553,0.06605932,2887
9322,0.06604993,2888
3020,0.066025615,2889
9012,0.066018045,2890
4733,0.066015065,2891
4413,0.065984964,2892
6362,0.06589764,2893
7055,0.06585187,2894
9931,0.06584957,2895
4617,0.0658409,2896
2240,0.06582236,2897
4227,0.06581679,2898
1196,0.06578496,2899
8567,0.06577535,2900
1625,0.06577535,2901
690,0.065752804,2902
8633,0.06572807,2903
590,0.06571311,2904
8931,0.065686375,2905
6422,0.065686375,2906
7464,0.06568092,2907
3737,0.0656206,2908
7669,0.065594256,2909
4931,0.065594256,2910
2029,0.06558177,2911
3018,0.06554383,2912
6061,0.065535694,2913
624,0.06551692,2914
5945,0.065494716,2915
6464,0.065494716,2916
4522,0.06549448,2917
1245,0.065461904,2918
143,0.06544131,2919
3158,0.065437555,2920
3363,0.06542361,2921
1722,0.06534517,2922
7719,0.065324575,2923
2834,0.06531727,2924
5506,0.065298975,2925
6721,0.06523144,2926
783,0.06522924,2927
4183,0.06522924,2928
3271,0.06520945,2929
7683,0.065188885,2930
8720,0.06516737,2931
1495,0.06505692,2932
7557,0.06505692,2933
7905,0.06505692,2934
6125,0.06503737,2935
4185,0.06497425,2936
2458,0.06495839,2937
4437,0.06495839,2938
3088,0.06494075,2939
164,0.06493646,2940
3677,0.064933896,2941
9679,0.06486729,2942
1179,0.06486219,2943
419,0.06485215,2944
8023,0.064844206,2945
8328,0.064833015,2946
5532,0.06480193,2947
1993,0.06478098,2948
2181,0.06467432,2949
8492,0.06467241,2950
6515,0.06454724,2951
5273,0.06454682,2952
6879,0.0644694,2953
5124,0.06446791,2954
9263,0.06444618,2955
8696,0.06443393,2956
1514,0.06439337,2957
129,0.06439337,2958
9527,0.06435192,2959
2594,0.064329326,2960
381,0.06431675,2961
1209,0.06427607,2962
9436,0.064258516,2963
2040,0.064258516,2964
356,0.064258516,2965
2964,0.064252436,2966
2123,0.06423101,2967
2641,0.0642288,2968
3880,0.06419921,2969
3192,0.06419587,2970
5997,0.064165324,2971
5699,0.06416139,2972
9869,0.06415397,2973
7305,0.06412104,2974
8863,0.06406999,2975
1853,0.06406999,2976
6805,0.06402063,2977
2735,0.0639624,2978
4295,0.06382051,2979
2614,0.06382051,2980
5616,0.06381765,2981
5076,0.063810855,2982
8522,0.06376284,2983
6980,0.06376216,2984
1207,0.06370574,2985
8018,0.06369835,2986
7040,0.06361705,2987
7640,0.06356907,2988
3586,0.06356907,2989
3259,0.06356633,2990
4363,0.06353688,2991
8176,0.06348437,2992
6116,0.063477814,2993
3866,0.06344679,2994
4067,0.06344679,2995
426,0.06344122,2996
7126,0.06342369,2997
5684,0.063342035,2998
7518,0.063316464,2999
3803,0.06330222,3000
8768,0.06324977,3001
8551,0.06323442,3002
1819,0.06322807,3003
9499,0.06321561,3004
2353,0.06318623,3005
2631,0.06317741,3006
387,0.06317654,3007
4040,0.06317043,3008
2920,0.06317043,3009
3884,0.06317043,3010
2470,0.06315875,3011
266,0.063150644,3012
1177,0.063150644,3013
6482,0.06314671,3014
4550,0.06311044,3015
9076,0.06311044,3016
2117,0.06309521,3017
379,0.06309521,3018
9660,0.06309521,3019
5499,0.06309521,3020
6743,0.06309521,3021
3856,0.06309521,3022
9590,0.06309521,3023
6394,0.06309521,3024
6349,0.06309521,3025
8088,0.06300047,3026
153,0.06297916,3027
2501,0.0629037,3028
62,0.062894225,3029
6252,0.062894225,3030
8491,0.062886715,3031
8668,0.062886715,3032
3827,0.062886715,3033
3506,0.06288099,3034
4846,0.06286782,3035
5382,0.06281704,3036
4616,0.06280586,3037
4815,0.062794,3038
5410,0.06275678,3039
3691,0.06275362,3040
6212,0.062743306,3041
846,0.06273699,3042
6011,0.06268591,3043
1374,0.06268591,3044
5470,0.06268519,3045
1516,0.062657654,3046
4775,0.06263256,3047
7589,0.062628955,3048
3071,0.06258944,3049
6999,0.06258935,3050
505,0.06256598,3051
7548,0.062547326,3052
6584,0.06254256,3053
8898,0.062478185,3054
3201,0.06246832,3055
4622,0.06246832,3056
760,0.062429786,3057
1591,0.062429786,3058
9106,0.062397063,3059
8110,0.062390268,3060
1758,0.062265694,3061
9264,0.062262416,3062
9912,0.062261343,3063
9252,0.062245995,3064
969,0.062197566,3065
7081,0.06216073,3066
2864,0.06216073,3067
7131,0.06216073,3068
5974,0.06216073,3069
9138,0.06211686,3070
6287,0.062108696,3071
2209,0.062088013,3072
1775,0.06208706,3073
9052,0.062083334,3074
9026,0.062036753,3075
7419,0.0620068,3076
348,0.061944067,3077
3579,0.061944067,3078
8075,0.061902016,3079
2980,0.061873496,3080
1312,0.061847597,3081
4482,0.061820984,3082
3355,0.061818123,3083
7674,0.061734736,3084
556,0.06170267,3085
7925,0.061701536,3086
5631,0.061688393,3087
3985,0.061688393,3088
5334,0.061688393,3089
3254,0.061676025,3090
320,0.061676025,3091
3112,0.0616346,3092
3110,0.061586678,3093
4238,0.061584234,3094
1437,0.061577886,3095
7879,0.061477244,3096
6465,0.061363876,3097
3821,0.061340034,3098
8186,0.06133133,3099
3154,0.06133133,3100
6249,0.061318517,3101
3486,0.061300576,3102
173,0.06116894,3103
876,0.06114301,3104
9183,0.061131924,3105
5502,0.061116517,3106
5100,0.061077088,3107
5228,0.061015427,3108
6301,0.060988367,3109
3786,0.060988367,3110
5814,0.060944825,3111
3240,0.06089443,3112
758,0.060851038,3113
6350,0.060824513,3114
9774,0.060732067,3115
1405,0.060722232,3116
4418,0.060710818,3117
472,0.060687125,3118
5187,0.060687125,3119
669,0.06064266,3120
4103,0.060590237,3121
301,0.0604586,3122
4731,0.06044829,3123
5024,0.060430527,3124
5137,0.060423493,3125
136,0.060416937,3126
3345,0.06040889,3127
7455,0.06040311,3128
366,0.06040311,3129
9226,0.060388625,3130
417,0.06038761,3131
9709,0.06034732,3132
373,0.060334563,3133
8707,0.06031537,3134
6615,0.0602549,3135
5090,0.060249984,3136
8334,0.06022346,3137
9258,0.06019211,3138
4213,0.06019211,3139
6218,0.0601435,3140
6703,0.060118526,3141
3210,0.06010759,3142
9902,0.060092866,3143
1477,0.060072303,3144
6859,0.06006503,3145
5002,0.060053825,3146
945,0.06001699,3147
6234,0.06001699,3148
8708,0.059957445,3149
6973,0.05994594,3150
8332,0.05978644,3151
1805,0.05978644,3152
8002,0.059755147,3153
4218,0.059747696,3154
6764,0.05972302,3155
3952,0.059707463,3156
7853,0.059673876,3157
5874,0.05965954,3158
7479,0.05965954,3159
2599,0.05965954,3160
9525,0.05964738,3161
8666,0.059643507,3162
5673,0.0596357,3163
2638,0.05963096,3164
8795,0.059547007,3165
1608,0.059523642,3166
6407,0.059523642,3167
7549,0.059523642,3168
6928,0.059523642,3169
6337,0.059523642,3170
9647,0.059476554,3171
3285,0.05945772,3172
8353,0.05945456,3173
8523,0.059433877,3174
8294,0.0594109,3175
8308,0.05940348,3176
6962,0.059390068,3177
5460,0.059377104,3178
56,0.059365988,3179
2192,0.059351414,3180
3189,0.059340954,3181
5698,0.05930519,3182
3150,0.059291363,3183
6754,0.059277713,3184
3725,0.059185207,3185
8291,0.059151888,3186
2771,0.0590809,3187
4594,0.059066832,3188
9199,0.059052944,3189
8949,0.0589962,3190
554,0.05897796,3191
2478,0.058962286,3192
2009,0.058888376,3193
6959,0.05881864,3194
1687,0.058805466,3195
8274,0.05876875,3196
4776,0.058739662,3197
515,0.058724165,3198
5045,0.058698952,3199
5168,0.05866149,3200
4298,0.058624327,3201
7377,0.058582544,3202
6881,0.05858147,3203
1053,0.05858147,3204
7410,0.05858147,3205
4468,0.05858147,3206
8416,0.05858147,3207
2030,0.05858147,3208
5848,0.0585303,3209
1728,0.058514535,3210
6961,0.058514535,3211
3796,0.058514535,3212
5714,0.058511227,3213
2722,0.05846986,3214
2727,0.05846569,3215
1822,0.05839181,3216
4086,0.058356464,3217
2500,0.05835548,3218
9603,0.05829689,3219
3347,0.058277905,3220
6916,0.05827564,3221
3308,0.058220744,3222
4374,0.058219254,3223
575,0.05808556,3224
3244,0.05805385,3225
530,0.058027327,3226
7054,0.058021873,3227
6753,0.05800596,3228
1882,0.057988793,3229
6687,0.057961643,3230
4697,0.057959735,3231
8350,0.05795321,3232
7510,0.05793333,3233
2280,0.05792308,3234
6773,0.05790484,3235
3222,0.057863593,3236
7910,0.05782354,3237
8349,0.05780214,3238
8511,0.05780214,3239
9300,0.057711482,3240
7201,0.057708442,3241
8828,0.057708442,3242
9001,0.05769533,3243
4087,0.05769533,3244
1478,0.057647258,3245
5691,0.05760452,3246
7027,0.057601333,3247
9985,0.057601333,3248
830,0.057553887,3249
1163,0.05755371,3250
1361,0.057537407,3251
5564,0.0575279,3252
8376,0.057518065,3253
1466,0.057515055,3254
9108,0.057515055,3255
277,0.05751306,3256
2647,0.057481766,3257
3510,0.057425827,3258
2767,0.057409227,3259
6445,0.057406932,3260
2710,0.05729422,3261
8284,0.05727935,3262
2892,0.05727935,3263
3267,0.05727935,3264
5954,0.05727935,3265
86,0.0572294,3266
4722,0.05721146,3267
7128,0.05719307,3268
2582,0.057147264,3269
5444,0.057147264,3270
4416,0.057135284,3271
5972,0.057120264,3272
1526,0.05710134,3273
8325,0.05708894,3274
1400,0.057074964,3275
6689,0.057020754,3276
2907,0.05695933,3277
753,0.05695933,3278
191,0.056945205,3279
2731,0.056945205,3280
7232,0.056945205,3281
1093,0.056945205,3282
1063,0.056945205,3283
8482,0.056819916,3284
7994,0.05681628,3285
6742,0.056767225,3286
1679,0.05670175,3287
4395,0.056700468,3288
9957,0.05668837,3289
342,0.056631774,3290
9925,0.05656509,3291
6774,0.056536973,3292
1250,0.056532502,3293
1192,0.056512415,3294
8278,0.056491435,3295
2938,0.056485623,3296
1839,0.056485623,3297
8368,0.056443155,3298
528,0.056424618,3299
8894,0.056418955,3300
8528,0.056418955,3301
3745,0.056418955,3302
8405,0.056418955,3303
8501,0.05635351,3304
6451,0.056325972,3305
6704,0.056316257,3306
5282,0.05630955,3307
8903,0.056307554,3308
6646,0.05630532,3309
9472,0.056266665,3310
8207,0.05625856,3311
3408,0.05625856,3312
8262,0.05625856,3313
3055,0.056189597,3314
8196,0.056173325,3315
182,0.056161433,3316
478,0.056161433,3317
8904,0.05616027,3318
3391,0.05612406,3319
766,0.056083858,3320
7487,0.056046724,3321
5938,0.056038678,3322
2291,0.056038678,3323
7426,0.056027293,3324
7989,0.055979073,3325
5648,0.055954635,3326
2518,0.055943042,3327
258,0.055938214,3328
5331,0.05592665,3329
3761,0.05591941,3330
2660,0.05590546,3331
666,0.055836335,3332
1379,0.055817187,3333
9602,0.055785418,3334
231,0.055785418,3335
4792,0.055785418,3336
838,0.055755377,3337
5675,0.055675536,3338
9158,0.055642247,3339
4509,0.055642247,3340
4779,0.055622756,3341
9104,0.05558735,3342
9028,0.05558735,3343
1509,0.05557403,3344
6699,0.05557403,3345
7725,0.055556715,3346
2013,0.055556715,3347
8947,0.055538088,3348
4922,0.055488884,3349
8713,0.05542624,3350
4577,0.055384636,3351
8537,0.05538273,3352
2108,0.05536875,3353
1002,0.055339634,3354
3660,0.055315673,3355
5113,0.055298895,3356
3366,0.055293262,3357
3223,0.055287838,3358
6001,0.05526349,3359
6514,0.05525911,3360
5886,0.05524248,3361
9390,0.05518779,3362
3673,0.05516967,3363
6163,0.055163234,3364
2498,0.055163234,3365
1973,0.055089206,3366
8975,0.055044204,3367
7036,0.055020243,3368
6997,0.05501616,3369
9129,0.055014044,3370
6652,0.054953396,3371
1515,0.054944277,3372
1357,0.054914474,3373
3995,0.054914474,3374
1085,0.05489683,3375
9741,0.054874063,3376
4398,0.05482146,3377
8252,0.054772317,3378
4964,0.05469501,3379
711,0.054672956,3380
2366,0.05467102,3381
8525,0.05466801,3382
1271,0.054646254,3383
8076,0.054644465,3384
7764,0.05456066,3385
8436,0.05455181,3386
1490,0.05455181,3387
7300,0.05455053,3388
8399,0.0544796,3389
2499,0.054438055,3390
9417,0.05437404,3391
6593,0.05436495,3392
5978,0.05436164,3393
6183,0.05434537,3394
8470,0.05434078,3395
35,0.054284126,3396
6822,0.05427265,3397
3282,0.054262668,3398
8606,0.05423358,3399
3609,0.054228783,3400
9614,0.054172546,3401
5355,0.054166198,3402
5288,0.0541071,3403
659,0.054051578,3404
328,0.054024696,3405
9742,0.05402434,3406
2703,0.05402434,3407
678,0.05402434,3408
2282,0.05402434,3409
7861,0.05402434,3410
1921,0.05402434,3411
9274,0.05402434,3412
2671,0.05402237,3413
1180,0.054017276,3414
6103,0.054017276,3415
4727,0.053970575,3416
3335,0.053920984,3417
7301,0.053871304,3418
2677,0.05386722,3419
8934,0.05386722,3420
9878,0.05386722,3421
2459,0.05385363,3422
3982,0.053792596,3423
805,0.053735077,3424
6122,0.05368954,3425
1727,0.05367315,3426
6684,0.053650767,3427
6780,0.053619325,3428
4315,0.053608924,3429
9496,0.053599685,3430
2,0.053574562,3431
6460,0.05356145,3432
3173,0.053558648,3433
3809,0.053554595,3434
9421,0.053554595,3435
2286,0.053554595,3436
801,0.053554595,3437
2609,0.053533733,3438
642,0.05349967,3439
2182,0.0534873,3440
5674,0.0534873,3441
5611,0.05348122,3442
1168,0.05348122,3443
7161,0.053414226,3444
6867,0.053403914,3445
5361,0.053391933,3446
6842,0.053332895,3447
2371,0.053327024,3448
8648,0.053318977,3449
9947,0.053318977,3450
1391,0.053238124,3451
6018,0.05322498,3452
4668,0.053203583,3453
8650,0.053203583,3454
4535,0.05316952,3455
4673,0.05316806,3456
1417,0.05309239,3457
347,0.05308792,3458
408,0.05304423,3459
7614,0.053043902,3460
1334,0.0530349,3461
7534,0.053012937,3462
2380,0.053010702,3463
4835,0.05293423,3464
6303,0.05293423,3465
3291,0.052921593,3466
3019,0.05290985,3467
8028,0.052907974,3468
6141,0.052902043,3469
5521,0.052881747,3470
8021,0.052863777,3471
5464,0.05285868,3472
9652,0.052835226,3473
2093,0.05281362,3474
8326,0.052803963,3475
2272,0.052759767,3476
9094,0.052748293,3477
4852,0.052639365,3478
43,0.05262804,3479
8174,0.05262804,3480
4166,0.05260721,3481
7812,0.052606165,3482
4878,0.052600145,3483
1784,0.05259779,3484
9170,0.05259779,3485
203,0.052497983,3486
8786,0.05247736,3487
6222,0.05247736,3488
3721,0.05247736,3489
8277,0.05247736,3490
4663,0.05247736,3491
7374,0.052423835,3492
8438,0.052383125,3493
5542,0.0523718,3494
5594,0.0523718,3495
70,0.05236703,3496
7346,0.05236703,3497
2747,0.052345693,3498
8323,0.052343905,3499
4369,0.05232063,3500
8736,0.052295566,3501
5880,0.052295566,3502
257,0.052271068,3503
1349,0.052260816,3504
8676,0.05224812,3505
6416,0.052241683,3506
2077,0.052241683,3507
561,0.052241683,3508
4998,0.05222708,3509
4250,0.05221176,3510
4303,0.05219555,3511
709,0.05219102,3512
5416,0.052189708,3513
6637,0.05218458,3514
2163,0.052122533,3515
3612,0.051967263,3516
1336,0.05194381,3517
7532,0.051940084,3518
9389,0.051939726,3519
1484,0.051939726,3520
1109,0.05193177,3521
2364,0.05191359,3522
4366,0.05190569,3523
8762,0.05176437,3524
8121,0.051707238,3525
4624,0.051707238,3526
2032,0.051705837,3527
4621,0.0516631,3528
2241,0.051659226,3529
4810,0.051643014,3530
1343,0.0516122,3531
5745,0.051537633,3532
1596,0.051537633,3533
2654,0.051537633,3534
7332,0.051537633,3535
4618,0.05145991,3536
8459,0.051438987,3537
5028,0.051410735,3538
5294,0.05134207,3539
9061,0.05134207,3540
3683,0.051339567,3541
4251,0.05130461,3542
674,0.05127722,3543
4331,0.051244646,3544
3602,0.051237464,3545
9073,0.051224172,3546
8354,0.051155895,3547
7847,0.051127583,3548
3706,0.051127583,3549
3094,0.05108553,3550
2465,0.05107975,3551
3610,0.051068872,3552
3283,0.051066905,3553
3053,0.05105245,3554
7397,0.05103624,3555
2119,0.05098197,3556
7389,0.050975382,3557
8172,0.05095464,3558
3380,0.05095446,3559
3878,0.05088836,3560
1396,0.05088836,3561
3456,0.050879657,3562
7237,0.05082798,3563
7873,0.050808907,3564
2875,0.050717235,3565
3246,0.050625265,3566
4214,0.050625265,3567
3545,0.050625265,3568
8549,0.050625265,3569
358,0.050625265,3570
5933,0.050625265,3571
1368,0.050625265,3572
5222,0.050608277,3573
2098,0.050608277,3574
3425,0.05060804,3575
2265,0.05060804,3576
1041,0.05060804,3577
5531,0.050585628,3578
571,0.050580263,3579
3203,0.05057323,3580
4392,0.050564766,3581
6084,0.050562352,3582
1280,0.050551713,3583
5671,0.05053407,3584
9534,0.050519943,3585
64,0.050471872,3586
5122,0.050452292,3587
1233,0.05040589,3588
6377,0.050343752,3589
4908,0.050343752,3590
4778,0.050343752,3591
4630,0.050311983,3592
7573,0.050308883,3593
4512,0.05025941,3594
6338,0.05024612,3595
4202,0.050216854,3596
3184,0.050211906,3597
4834,0.050211906,3598
5151,0.050195426,3599
1189,0.050108314,3600
8012,0.05008465,3601
5897,0.05007121,3602
7489,0.050058395,3603
8163,0.050055385,3604
9063,0.050035566,3605
5011,0.050009787,3606
2155,0.05000481,3607
9193,0.04998949,3608
